"","year","colony","nest","species","date","eggs","chicks","stage","notes"
"406",1994,juno,961,unkn,1994-05-05,NA,2,NA,NA
"407",1994,juno,962,unkn,1994-03-12,3,NA,NA,NA
"408",1994,juno,962,unkn,1994-03-18,3,NA,NA,NA
"409",1994,juno,962,unkn,1994-03-24,NA,3,NA,NA
"410",1994,juno,962,unkn,1994-03-30,NA,2,NA,NA
"411",1994,juno,962,unkn,1994-04-05,NA,2,NA,NA
"412",1994,juno,962,unkn,1994-04-11,NA,1,NA,NA
"413",1994,juno,963,unkn,1994-03-12,2,NA,NA,NA
"414",1994,juno,963,unkn,1994-03-18,1,1,NA,NA
"415",1994,juno,963,unkn,1994-03-24,NA,2,NA,NA
"416",1994,juno,963,unkn,1994-03-30,NA,2,NA,NA
"417",1994,juno,963,unkn,1994-04-05,NA,2,NA,NA
"418",1994,juno,963,unkn,1994-04-11,NA,2,NA,NA
"419",1994,juno,963,unkn,1994-04-17,NA,2,NA,NA
"420",1994,juno,963,unkn,1994-04-23,NA,2,NA,NA
"421",1994,juno,963,unkn,1994-04-29,NA,2,NA,NA
"422",1994,juno,963,unkn,1994-05-05,NA,2,NA,NA
"423",1994,juno,964,unkn,1994-03-12,3,NA,NA,NA
"424",1994,juno,964,unkn,1994-03-18,3,NA,NA,NA
"425",1994,juno,964,unkn,1994-03-24,3,NA,NA,NA
"426",1994,juno,964,unkn,1994-03-30,3,NA,NA,NA
"427",1994,juno,964,unkn,1994-04-05,NA,3,NA,NA
"428",1994,juno,964,unkn,1994-04-11,NA,2,NA,NA
"429",1994,juno,964,unkn,1994-04-17,NA,2,NA,NA
"430",1994,juno,964,unkn,1994-04-23,NA,2,NA,NA
"431",1994,juno,964,unkn,1994-04-29,NA,2,NA,NA
"432",1994,juno,964,unkn,1994-05-05,NA,2,NA,NA
"433",1994,juno,965,unkn,1994-03-12,3,NA,NA,NA
"434",1994,juno,965,unkn,1994-03-18,2,NA,NA,NA
"435",1994,juno,965,unkn,1994-03-24,1,1,NA,NA
"436",1994,juno,965,unkn,1994-03-30,NA,2,NA,NA
"437",1994,juno,965,unkn,1994-04-05,NA,2,NA,NA
"438",1994,juno,965,unkn,1994-04-11,NA,1,NA,NA
"439",1994,juno,965,unkn,1994-04-17,NA,1,NA,NA
"440",1994,juno,965,unkn,1994-04-23,NA,1,NA,NA
"441",1994,juno,965,unkn,1994-04-29,NA,2,NA,NA
"442",1994,juno,965,unkn,1994-05-05,NA,2,NA,NA
"443",1994,juno,966,unkn,1994-03-12,3,NA,NA,NA
"444",1994,juno,966,unkn,1994-03-18,3,NA,NA,NA
"445",1994,juno,966,unkn,1994-03-24,3,NA,NA,NA
"446",1994,juno,966,unkn,1994-03-30,NA,3,NA,NA
"447",1994,juno,966,unkn,1994-04-05,NA,3,NA,NA
"448",1994,juno,966,unkn,1994-04-11,NA,2,NA,NA
"449",1994,juno,966,unkn,1994-04-29,NA,2,NA,NA
"450",1994,juno,966,unkn,1994-05-05,NA,2,NA,NA
"451",1994,juno,967,unkn,1994-03-12,1,NA,NA,NA
"452",1994,juno,967,unkn,1994-03-18,3,NA,NA,NA
"453",1994,juno,967,unkn,1994-03-24,3,NA,NA,NA
"454",1994,juno,967,unkn,1994-03-30,3,NA,NA,NA
"455",1994,juno,967,unkn,1994-04-05,3,NA,NA,NA
"456",1994,juno,967,unkn,1994-04-11,3,NA,NA,NA
"457",1994,juno,968,unkn,1994-03-12,2,NA,NA,NA
"458",1994,juno,968,unkn,1994-03-18,2,NA,NA,NA
"459",1994,juno,968,unkn,1994-03-24,2,NA,NA,NA
"460",1994,juno,968,unkn,1994-03-30,1,1,NA,NA
"461",1994,juno,968,unkn,1994-04-05,NA,2,NA,NA
"462",1994,juno,968,unkn,1994-04-11,NA,2,NA,NA
"463",1994,juno,968,unkn,1994-04-17,NA,2,NA,NA
"464",1994,juno,968,unkn,1994-04-23,NA,2,NA,NA
"465",1994,juno,968,unkn,1994-04-29,NA,2,NA,NA
"466",1994,juno,968,unkn,1994-05-05,NA,2,NA,NA
"467",1994,juno,969,unkn,1994-03-12,3,NA,NA,NA
"468",1994,juno,969,unkn,1994-03-18,2,NA,NA,NA
"469",1994,juno,969,unkn,1994-03-24,2,NA,NA,NA
"470",1994,juno,969,unkn,1994-03-30,2,NA,NA,NA
"471",1994,juno,969,unkn,1994-04-05,NA,2,NA,NA
"472",1994,juno,969,unkn,1994-04-11,NA,2,NA,NA
"473",1994,juno,969,unkn,1994-04-17,NA,2,NA,NA
"474",1994,juno,969,unkn,1994-04-23,NA,2,NA,NA
"475",1994,juno,969,unkn,1994-04-29,NA,2,NA,NA
"476",1994,juno,969,unkn,1994-05-05,NA,2,NA,NA
"477",1994,juno,970,unkn,1994-03-12,2,NA,NA,NA
"478",1994,juno,970,unkn,1994-03-18,2,NA,NA,NA
"479",1994,juno,970,unkn,1994-03-24,NA,2,NA,NA
"480",1994,juno,970,unkn,1994-03-30,1,NA,NA,NA
"481",1994,juno,970,unkn,1994-04-05,NA,1,NA,NA
"482",1994,juno,970,unkn,1994-04-11,NA,1,NA,NA
"483",1994,juno,970,unkn,1994-04-17,NA,1,NA,NA
"484",1994,juno,971,unkn,1994-03-12,2,NA,NA,NA
"485",1994,juno,5,unkn,1994-03-12,2,NA,NA,NA
"486",1994,juno,5,unkn,1994-03-18,2,NA,NA,NA
"487",1994,juno,5,unkn,1994-03-24,2,NA,NA,NA
"488",1994,juno,5,unkn,1994-03-30,NA,2,NA,NA
"489",1994,juno,5,unkn,1994-04-05,NA,2,NA,NA
"490",1994,juno,5,unkn,1994-04-11,NA,2,NA,NA
"491",1994,juno,5,unkn,1994-04-17,NA,2,NA,NA
"492",1994,juno,5,unkn,1994-04-23,NA,2,NA,NA
"493",1994,juno,5,unkn,1994-04-29,NA,1,NA,NA
"494",1994,juno,6,unkn,1994-03-12,3,NA,NA,NA
"495",1994,juno,6,unkn,1994-03-18,3,NA,NA,NA
"496",1994,juno,6,unkn,1994-03-24,NA,3,NA,NA
"497",1994,juno,6,unkn,1994-03-30,NA,3,NA,NA
"498",1994,juno,6,unkn,1994-04-05,NA,3,NA,NA
"499",1994,juno,6,unkn,1994-04-11,NA,2,NA,NA
"500",1994,juno,6,unkn,1994-04-17,NA,2,NA,NA
"501",1994,juno,6,unkn,1994-04-23,NA,2,NA,NA
"502",1994,juno,6,unkn,1994-04-29,NA,2,NA,NA
"503",1994,juno,7,unkn,1994-03-12,1,NA,NA,NA
"504",1994,juno,7,unkn,1994-03-30,3,NA,NA,NA
"505",1994,juno,7,unkn,1994-04-05,3,NA,NA,NA
"506",1994,juno,7,unkn,1994-04-11,3,NA,NA,NA
"507",1994,juno,7,unkn,1994-04-17,3,NA,NA,NA
"508",1994,juno,8,unkn,1994-03-12,2,NA,NA,NA
"509",1994,juno,8,unkn,1994-03-18,1,1,NA,NA
"510",1994,juno,8,unkn,1994-03-24,NA,2,NA,NA
"511",1994,juno,8,unkn,1994-03-30,NA,2,NA,NA
"512",1994,juno,8,unkn,1994-04-05,NA,2,NA,NA
"513",1994,juno,8,unkn,1994-04-11,NA,2,NA,NA
"514",1994,juno,8,unkn,1994-04-17,NA,2,NA,NA
"515",1994,juno,8,unkn,1994-04-23,NA,2,NA,NA
"516",1994,juno,8,unkn,1994-04-29,NA,2,NA,NA
"517",1994,juno,8,unkn,1994-05-05,NA,2,NA,NA
"518",1994,juno,9,unkn,1994-03-12,2,NA,NA,NA
"519",1994,juno,9,unkn,1994-03-18,2,NA,NA,NA
"520",1994,juno,9,unkn,1994-03-24,2,NA,NA,NA
"521",1994,juno,9,unkn,1994-03-30,2,NA,NA,NA
"522",1994,juno,9,unkn,1994-04-05,NA,2,NA,NA
"523",1994,juno,9,unkn,1994-04-11,NA,2,NA,NA
"524",1994,juno,9,unkn,1994-04-17,NA,2,NA,NA
"525",1994,juno,9,unkn,1994-04-23,NA,2,NA,NA
"526",1994,juno,9,unkn,1994-04-29,NA,2,NA,NA
"527",1994,juno,9,unkn,1994-05-05,NA,2,NA,NA
"528",1994,juno,10,unkn,1994-03-12,2,NA,NA,NA
"529",1994,juno,10,unkn,1994-03-18,2,NA,NA,NA
"530",1994,juno,10,unkn,1994-03-24,1,1,NA,NA
"531",1994,juno,10,unkn,1994-03-30,1,1,NA,NA
"532",1994,juno,11,unkn,1994-03-12,2,NA,NA,NA
"533",1994,juno,11,unkn,1994-03-18,2,NA,NA,NA
"534",1994,juno,11,unkn,1994-03-24,2,NA,NA,NA
"535",1994,juno,11,unkn,1994-03-30,NA,2,NA,NA
"536",1994,juno,11,unkn,1994-04-05,NA,2,NA,NA
"537",1994,juno,11,unkn,1994-04-11,NA,2,NA,NA
"538",1994,juno,11,unkn,1994-04-23,NA,2,NA,NA
"539",1994,juno,11,unkn,1994-04-29,NA,2,NA,NA
"540",1994,juno,11,unkn,1994-05-05,NA,2,NA,NA
"541",1994,juno,12,unkn,1994-03-12,2,NA,NA,NA
"542",1994,juno,12,unkn,1994-03-18,2,NA,NA,NA
"543",1994,juno,12,unkn,1994-03-24,2,NA,NA,NA
"544",1994,juno,12,unkn,1994-03-30,2,NA,NA,NA
"545",1994,juno,12,unkn,1994-04-05,NA,2,NA,NA
"546",1994,juno,12,unkn,1994-04-11,NA,2,NA,NA
"547",1994,juno,12,unkn,1994-04-17,NA,2,NA,NA
"548",1994,juno,12,unkn,1994-04-23,NA,2,NA,NA
"549",1994,juno,12,unkn,1994-04-29,NA,2,NA,NA
"550",1994,juno,12,unkn,1994-05-05,NA,2,NA,NA
"551",1994,juno,18,unkn,1994-03-18,2,NA,NA,NA
"552",1994,juno,18,unkn,1994-03-24,NA,3,NA,NA
"553",1994,juno,18,unkn,1994-03-30,3,NA,NA,NA
"554",1994,juno,18,unkn,1994-04-05,NA,3,NA,NA
"555",1994,juno,18,unkn,1994-04-11,1,1,NA,NA
"556",1994,juno,18,unkn,1994-04-17,NA,3,NA,NA
"557",1994,juno,18,unkn,1994-04-23,NA,2,NA,NA
"558",1994,juno,18,unkn,1994-04-29,NA,2,NA,NA
"559",1994,juno,18,unkn,1994-05-05,NA,2,NA,NA
"560",1994,juno,206,unkn,1994-04-05,2,NA,NA,NA
"561",1994,juno,206,unkn,1994-04-11,2,NA,NA,NA
"562",1994,juno,206,unkn,1994-04-23,2,NA,NA,NA
"563",1994,juno,206,unkn,1994-04-29,1,1,NA,NA
"564",1994,juno,207,unkn,1994-04-05,3,NA,NA,NA
"565",1994,juno,207,unkn,1994-04-11,3,NA,NA,NA
"566",1994,juno,207,unkn,1994-04-17,3,NA,NA,NA
"567",1994,juno,207,unkn,1994-04-23,NA,3,NA,NA
"568",1994,juno,207,unkn,1994-04-29,NA,3,NA,NA
"569",1994,juno,207,unkn,1994-05-05,NA,2,NA,NA
"570",1994,juno,250,unkn,1994-05-05,NA,2,NA,NA
"571",1994,juno,251,unkn,1994-05-05,2,NA,NA,NA
"572",1994,juno,252,unkn,1994-05-05,2,NA,NA,NA
"573",1994,juno,253,unkn,1994-05-05,3,NA,NA,NA
"574",1994,juno,254,unkn,1994-05-05,2,NA,NA,NA
"575",1994,juno,255,unkn,1994-05-05,2,NA,NA,NA
"576",1994,juno,256,unkn,1994-05-05,2,NA,NA,NA
"577",1994,hidden,20,greg,1994-03-27,1,NA,NA,NA
"578",1994,hidden,20,greg,1994-04-02,2,NA,NA,NA
"579",1994,hidden,20,greg,1994-04-08,2,NA,NA,NA
"580",1994,hidden,20,greg,1994-04-15,2,NA,NA,NA
"581",1994,hidden,20,greg,1994-04-21,2,NA,NA,NA
"582",1994,hidden,20,greg,1994-04-27,NA,2,NA,NA
"583",1994,hidden,20,greg,1994-05-03,NA,2,NA,NA
"584",1994,hidden,20,greg,1994-05-09,NA,2,NA,NA
"585",1994,hidden,20,greg,1994-05-15,NA,2,NA,NA
"586",1994,hidden,21,greg,1994-03-27,2,NA,NA,NA
"587",1994,hidden,21,greg,1994-04-02,2,NA,NA,NA
"588",1994,hidden,21,greg,1994-04-08,2,NA,NA,NA
"589",1994,hidden,21,greg,1994-04-15,2,NA,NA,NA
"590",1994,hidden,21,greg,1994-04-21,NA,2,NA,NA
"591",1994,hidden,21,greg,1994-04-27,NA,2,NA,NA
"592",1994,hidden,21,greg,1994-05-03,NA,2,NA,NA
"593",1994,hidden,21,greg,1994-05-09,NA,2,NA,NA
"594",1994,hidden,21,greg,1994-05-15,NA,2,NA,NA
"595",1994,hidden,22,greg,1994-03-27,1,NA,NA,NA
"596",1994,hidden,22,greg,1994-04-02,2,NA,NA,NA
"597",1994,hidden,22,greg,1994-04-08,2,NA,NA,NA
"598",1994,hidden,22,greg,1994-04-15,2,NA,NA,NA
"599",1994,hidden,23,greg,1994-04-02,2,NA,NA,NA
"600",1994,hidden,23,greg,1994-04-08,2,NA,NA,NA
"601",1994,hidden,23,greg,1994-04-15,2,NA,NA,NA
"602",1994,hidden,23,greg,1994-04-21,2,NA,NA,NA
"603",1994,hidden,23,greg,1994-04-27,NA,2,NA,NA
"604",1994,hidden,23,greg,1994-05-03,NA,2,NA,NA
"605",1994,hidden,23,greg,1994-05-09,NA,1,NA,NA
"606",1994,hidden,23,greg,1994-05-15,NA,1,NA,NA
"607",1994,hidden,24,greg,1994-03-27,2,NA,NA,NA
"608",1994,hidden,24,greg,1994-04-15,2,NA,NA,NA
"609",1994,hidden,24,greg,1994-04-21,3,NA,NA,NA
"610",1994,hidden,24,greg,1994-05-03,3,NA,NA,NA
"611",1994,hidden,24,greg,1994-05-09,1,2,NA,NA
"612",1994,hidden,24,greg,1994-05-15,NA,3,NA,NA
"613",1994,hidden,24,greg,1994-05-28,NA,3,NA,NA
"614",1994,hidden,25,greg,1994-03-27,2,NA,NA,NA
"615",1994,hidden,25,greg,1994-04-02,1,1,NA,NA
"616",1994,hidden,25,greg,1994-04-08,NA,2,NA,NA
"617",1994,hidden,25,greg,1994-04-15,NA,2,NA,NA
"618",1994,hidden,25,greg,1994-04-21,NA,2,NA,NA
"619",1994,hidden,25,greg,1994-04-27,NA,2,NA,NA
"620",1994,hidden,25,greg,1994-05-03,NA,2,NA,NA
"621",1994,hidden,25,greg,1994-05-09,NA,2,NA,NA
"622",1994,hidden,25,greg,1994-05-15,NA,2,NA,NA
"623",1994,hidden,26,greg,1994-03-27,2,NA,NA,NA
"624",1994,hidden,26,greg,1994-04-02,2,NA,NA,NA
"625",1994,hidden,26,greg,1994-04-08,2,NA,NA,NA
"626",1994,hidden,26,greg,1994-04-15,1,1,NA,NA
"627",1994,hidden,26,greg,1994-04-21,NA,2,NA,NA
"628",1994,hidden,26,greg,1994-04-27,NA,2,NA,NA
"629",1994,hidden,26,greg,1994-05-03,NA,2,NA,NA
"630",1994,hidden,26,greg,1994-05-09,NA,2,NA,NA
"631",1994,hidden,26,greg,1994-05-15,NA,2,NA,NA
"632",1994,hidden,27,greg,1994-03-27,2,NA,NA,NA
"633",1994,hidden,27,greg,1994-04-02,2,NA,NA,NA
"634",1994,hidden,27,greg,1994-04-08,NA,3,NA,NA
"635",1994,hidden,27,greg,1994-04-15,NA,2,NA,NA
"636",1994,hidden,27,greg,1994-04-21,NA,2,NA,NA
"637",1994,hidden,27,greg,1994-04-27,NA,2,NA,NA
"638",1994,hidden,27,greg,1994-05-03,NA,2,NA,NA
"639",1994,hidden,27,greg,1994-05-09,NA,2,NA,NA
"640",1994,hidden,27,greg,1994-05-15,NA,2,NA,NA
"641",1994,hidden,28,greg,1994-03-27,1,NA,NA,NA
"642",1994,hidden,28,greg,1994-04-02,2,NA,NA,NA
"643",1994,hidden,28,greg,1994-04-08,2,NA,NA,NA
"644",1994,hidden,28,greg,1994-04-15,2,NA,NA,NA
"645",1994,hidden,28,greg,1994-04-21,2,NA,NA,NA
"646",1994,hidden,28,greg,1994-04-27,NA,2,NA,NA
"647",1994,hidden,28,greg,1994-05-03,NA,2,NA,NA
"648",1994,hidden,28,greg,1994-05-09,NA,2,NA,NA
"649",1994,hidden,28,greg,1994-05-15,NA,2,NA,NA
"650",1994,hidden,29,greg,1994-04-02,2,NA,NA,NA
"651",1994,hidden,29,greg,1994-04-08,3,NA,NA,NA
"652",1994,hidden,29,greg,1994-04-15,3,NA,NA,NA
"653",1994,hidden,29,greg,1994-04-21,3,NA,NA,NA
"654",1994,hidden,29,greg,1994-04-27,2,NA,NA,NA
"655",1994,hidden,29,greg,1994-05-03,NA,2,NA,NA
"656",1994,hidden,29,greg,1994-05-09,NA,2,NA,NA
"657",1994,hidden,29,greg,1994-05-15,NA,2,NA,NA
"658",1994,hidden,30,greg,1994-03-27,2,NA,NA,NA
"659",1994,hidden,30,greg,1994-04-02,1,1,NA,NA
"660",1994,hidden,30,greg,1994-04-08,NA,2,NA,NA
"661",1994,hidden,30,greg,1994-04-15,NA,2,NA,NA
"662",1994,hidden,30,greg,1994-04-21,NA,2,NA,NA
"663",1994,hidden,30,greg,1994-04-27,NA,1,NA,NA
"664",1994,hidden,30,greg,1994-05-03,NA,1,NA,NA
"665",1994,hidden,30,greg,1994-05-09,NA,1,NA,NA
"666",1994,hidden,31,greg,1994-03-27,1,NA,NA,NA
"667",1994,hidden,32,greg,1994-04-02,2,NA,NA,NA
"668",1994,hidden,32,greg,1994-04-21,2,NA,NA,NA
"669",1994,hidden,32,greg,1994-04-27,2,NA,NA,NA
"670",1994,hidden,33,greg,1994-03-27,1,NA,NA,NA
"671",1994,hidden,33,greg,1994-04-02,2,NA,NA,NA
"672",1994,hidden,33,greg,1994-04-15,2,NA,NA,NA
"673",1994,hidden,33,greg,1994-04-27,NA,1,NA,NA
"674",1994,hidden,33,greg,1994-05-03,NA,1,NA,NA
"675",1994,hidden,33,greg,1994-05-09,NA,1,NA,NA
"676",1994,hidden,33,greg,1994-05-15,NA,1,NA,NA
"677",1994,hidden,34,greg,1994-05-09,1,1,NA,NA
"678",1994,hidden,34,greg,1994-05-15,NA,2,NA,NA
"679",1994,hidden,35,greg,1994-03-27,3,NA,NA,NA
"680",1994,hidden,35,greg,1994-04-02,3,NA,NA,NA
"681",1994,hidden,35,greg,1994-04-08,1,NA,NA,NA
"682",1994,hidden,97,trhe,1994-04-02,2,NA,NA,NA
"683",1994,hidden,97,trhe,1994-04-08,3,NA,NA,NA
"684",1994,hidden,97,trhe,1994-04-15,3,NA,NA,NA
"685",1994,hidden,97,trhe,1994-04-21,3,NA,NA,NA
"686",1994,hidden,97,trhe,1994-04-27,NA,3,NA,NA
"687",1994,hidden,97,trhe,1994-05-09,NA,3,NA,NA
"688",1994,hidden,97,trhe,1994-05-15,NA,3,NA,NA
"689",1994,hidden,98,smhe,1994-04-02,4,NA,NA,NA
"690",1994,hidden,98,smhe,1994-04-08,1,NA,NA,NA
"691",1994,hidden,98,smhe,1994-04-15,2,NA,NA,NA
"692",1994,hidden,98,smhe,1994-04-21,4,NA,NA,NA
"693",1994,hidden,98,smhe,1994-04-27,4,NA,NA,NA
"694",1994,hidden,98,smhe,1994-05-03,4,NA,NA,NA
"695",1994,hidden,99,sneg,1994-04-02,2,NA,NA,NA
"696",1994,hidden,99,sneg,1994-04-08,4,NA,NA,NA
"697",1994,hidden,99,sneg,1994-04-15,4,NA,NA,NA
"698",1994,hidden,99,sneg,1994-04-21,4,NA,NA,NA
"699",1994,hidden,99,sneg,1994-04-27,1,3,NA,NA
"700",1994,hidden,99,sneg,1994-05-03,NA,4,NA,NA
"701",1994,hidden,99,sneg,1994-05-09,NA,2,NA,NA
"702",1994,hidden,99,sneg,1994-05-15,NA,2,NA,NA
"703",1994,hidden,100,trhe,1994-04-02,4,NA,NA,NA
"704",1994,hidden,100,trhe,1994-04-08,4,NA,NA,NA
"705",1994,hidden,100,trhe,1994-04-15,2,NA,NA,NA
"706",1994,hidden,100,trhe,1994-04-21,NA,4,NA,NA
"707",1994,hidden,100,trhe,1994-04-27,NA,3,NA,NA
"708",1994,hidden,100,trhe,1994-05-03,NA,4,NA,NA
"709",1994,hidden,100,trhe,1994-05-09,NA,1,NA,NA
"710",1994,hidden,101,greg,1994-04-02,3,NA,NA,NA
"711",1994,hidden,101,greg,1994-04-08,3,NA,NA,NA
"712",1994,hidden,101,greg,1994-04-15,3,NA,NA,NA
"713",1994,hidden,101,greg,1994-04-21,2,1,NA,NA
"714",1994,hidden,101,greg,1994-04-27,NA,3,NA,NA
"715",1994,hidden,101,greg,1994-05-03,NA,3,NA,NA
"716",1994,hidden,101,greg,1994-05-09,NA,3,NA,NA
"717",1994,hidden,101,greg,1994-05-15,NA,3,NA,NA
"718",1994,hidden,102,trhe,1994-04-02,3,NA,NA,NA
"719",1994,hidden,102,trhe,1994-04-15,3,NA,NA,NA
"720",1994,hidden,102,trhe,1994-04-21,3,NA,NA,NA
"721",1994,hidden,102,trhe,1994-04-27,3,NA,NA,NA
"722",1994,hidden,102,trhe,1994-05-03,3,NA,NA,NA
"723",1994,hidden,102,trhe,1994-05-09,NA,3,NA,NA
"724",1994,hidden,102,trhe,1994-05-15,NA,3,NA,NA
"725",1994,hidden,102,trhe,1994-05-21,NA,3,NA,NA
"726",1994,hidden,103,smhe,1994-04-02,2,NA,NA,NA
"727",1994,hidden,104,smhe,1994-04-02,3,NA,NA,NA
"728",1994,hidden,104,smhe,1994-04-08,3,NA,NA,NA
"729",1994,hidden,104,smhe,1994-04-15,3,NA,NA,NA
"730",1994,hidden,104,smhe,1994-05-03,1,NA,NA,NA
"731",1994,hidden,104,smhe,1994-05-09,3,NA,NA,NA
"732",1994,hidden,104,smhe,1994-05-15,3,NA,NA,NA
"733",1994,hidden,104,smhe,1994-05-21,3,NA,NA,NA
"734",1994,hidden,104,smhe,1994-05-28,1,2,NA,NA
"735",1994,hidden,105,trhe,1994-04-02,4,NA,NA,NA
"736",1994,hidden,105,trhe,1994-04-08,4,NA,NA,NA
"737",1994,hidden,105,trhe,1994-04-15,4,NA,NA,NA
"738",1994,hidden,105,trhe,1994-04-21,1,3,NA,NA
"739",1994,hidden,105,trhe,1994-04-27,NA,4,NA,NA
"740",1994,hidden,105,trhe,1994-05-03,NA,4,NA,NA
"741",1994,hidden,105,trhe,1994-05-09,NA,4,NA,NA
"742",1994,hidden,105,trhe,1994-05-15,NA,4,NA,NA
"743",1994,hidden,106,trhe,1994-04-02,1,NA,NA,NA
"744",1994,hidden,106,trhe,1994-04-08,3,NA,NA,NA
"745",1994,hidden,106,trhe,1994-04-15,2,NA,NA,NA
"746",1994,hidden,106,trhe,1994-04-21,2,NA,NA,NA
"747",1994,hidden,106,trhe,1994-04-27,2,NA,NA,NA
"748",1994,hidden,106,trhe,1994-05-03,NA,2,NA,NA
"749",1994,hidden,106,trhe,1994-05-09,NA,2,NA,NA
"750",1994,hidden,106,trhe,1994-05-15,NA,2,NA,NA
"751",1994,hidden,107,trhe,1994-04-02,4,NA,NA,NA
"752",1994,hidden,107,trhe,1994-04-08,4,NA,NA,NA
"753",1994,hidden,107,trhe,1994-04-15,4,NA,NA,NA
"754",1994,hidden,107,trhe,1994-04-21,3,1,NA,NA
"755",1994,hidden,107,trhe,1994-04-27,NA,4,NA,NA
"756",1994,hidden,107,trhe,1994-05-03,NA,4,NA,NA
"757",1994,hidden,107,trhe,1994-05-09,NA,4,NA,NA
"758",1994,hidden,107,trhe,1994-05-15,NA,2,NA,NA
"759",1994,hidden,108,trhe,1994-04-02,3,NA,NA,NA
"760",1994,hidden,108,trhe,1994-04-15,3,NA,NA,NA
"761",1994,hidden,108,trhe,1994-04-21,3,NA,NA,NA
"762",1994,hidden,108,trhe,1994-04-27,3,NA,NA,NA
"763",1994,hidden,108,trhe,1994-05-03,2,1,NA,NA
"764",1994,hidden,108,trhe,1994-05-09,NA,3,NA,NA
"765",1994,hidden,108,trhe,1994-05-15,NA,3,NA,NA
"766",1994,hidden,108,trhe,1994-05-21,NA,3,NA,NA
"767",1994,hidden,109,trhe,1994-04-02,3,NA,NA,NA
"768",1994,hidden,109,trhe,1994-04-08,3,NA,NA,NA
"769",1994,hidden,109,trhe,1994-04-15,3,NA,NA,NA
"770",1994,hidden,109,trhe,1994-04-21,1,2,NA,NA
"771",1994,hidden,109,trhe,1994-04-27,NA,3,NA,NA
"772",1994,hidden,109,trhe,1994-05-03,NA,3,NA,NA
"773",1994,hidden,109,trhe,1994-05-09,NA,2,NA,NA
"774",1994,hidden,109,trhe,1994-05-15,NA,2,NA,NA
"775",1994,hidden,110,trhe,1994-04-02,3,NA,NA,NA
"776",1994,hidden,110,trhe,1994-04-08,2,NA,NA,NA
"777",1994,hidden,110,trhe,1994-04-15,2,NA,NA,NA
"778",1994,hidden,110,trhe,1994-04-21,1,1,NA,NA
"779",1994,hidden,110,trhe,1994-04-27,NA,2,NA,NA
"780",1994,hidden,110,trhe,1994-05-03,NA,2,NA,NA
"781",1994,hidden,110,trhe,1994-05-09,NA,2,NA,NA
"782",1994,hidden,110,trhe,1994-05-15,NA,1,NA,NA
"783",1994,hidden,111,sneg,1994-04-02,2,NA,NA,NA
"784",1994,hidden,111,sneg,1994-04-08,3,NA,NA,NA
"785",1994,hidden,111,sneg,1994-04-15,3,NA,NA,NA
"786",1994,hidden,111,sneg,1994-04-21,3,NA,NA,NA
"787",1994,hidden,111,sneg,1994-04-27,NA,3,NA,NA
"788",1994,hidden,111,sneg,1994-05-03,NA,3,NA,NA
"789",1994,hidden,111,sneg,1994-05-09,NA,2,NA,NA
"790",1994,hidden,111,sneg,1994-05-15,NA,3,NA,NA
"791",1994,hidden,112,trhe,1994-04-02,3,NA,NA,NA
"792",1994,hidden,112,trhe,1994-04-08,3,NA,NA,NA
"793",1994,hidden,112,trhe,1994-04-15,3,NA,NA,NA
"794",1994,hidden,112,trhe,1994-04-21,1,2,NA,NA
"795",1994,hidden,112,trhe,1994-04-27,NA,3,NA,NA
"796",1994,hidden,112,trhe,1994-05-03,NA,3,NA,NA
"797",1994,hidden,112,trhe,1994-05-09,NA,3,NA,NA
"798",1994,hidden,112,trhe,1994-05-15,NA,2,NA,NA
"799",1994,hidden,113,trhe,1994-04-02,2,NA,NA,NA
"800",1994,hidden,113,trhe,1994-04-08,4,NA,NA,NA
"801",1994,hidden,113,trhe,1994-04-15,4,NA,NA,NA
"802",1994,hidden,113,trhe,1994-04-21,4,NA,NA,NA
"803",1994,hidden,113,trhe,1994-04-27,1,3,NA,NA
"804",1994,hidden,113,trhe,1994-05-03,NA,4,NA,NA
"805",1994,hidden,113,trhe,1994-05-09,NA,4,NA,NA
"806",1994,hidden,113,trhe,1994-05-15,NA,4,NA,NA
"807",1994,hidden,114,greg,1994-04-02,2,NA,NA,NA
"808",1994,hidden,114,greg,1994-04-08,2,NA,NA,NA
"809",1994,hidden,114,greg,1994-04-15,1,1,NA,NA
"810",1994,hidden,114,greg,1994-04-21,NA,1,NA,NA
"811",1994,hidden,114,greg,1994-04-27,NA,1,NA,NA
"812",1994,hidden,114,greg,1994-05-03,NA,1,NA,NA
"813",1994,hidden,114,greg,1994-05-09,NA,1,NA,NA
"814",1994,hidden,114,greg,1994-05-15,NA,1,NA,NA
"815",1994,hidden,115,trhe,1994-04-02,3,NA,NA,NA
"816",1994,hidden,115,trhe,1994-04-08,3,NA,NA,NA
"817",1994,hidden,115,trhe,1994-04-15,3,NA,NA,NA
"818",1994,hidden,115,trhe,1994-04-21,NA,3,NA,NA
"819",1994,hidden,115,trhe,1994-04-27,NA,3,NA,NA
"820",1994,hidden,115,trhe,1994-05-03,NA,3,NA,NA
"821",1994,hidden,115,trhe,1994-05-09,NA,3,NA,NA
"822",1994,hidden,115,trhe,1994-05-15,NA,3,NA,NA
"823",1994,hidden,125,trhe,1994-04-02,4,NA,NA,NA
"824",1994,hidden,125,trhe,1994-04-08,4,NA,NA,NA
"825",1994,hidden,125,trhe,1994-04-15,4,NA,NA,NA
